Date,Price
2016-08-07,234
2016-08-08,240
2016-08-09,230
2016-08-10,240
2016-08-11,250
2016-08-14,248
2016-08-15,250
2016-08-16,255
2016-08-17,244
2016-08-18,248
2016-08-21,242
2016-08-22,248
2016-08-23,250
2016-08-24,240
2016-08-25,250
2016-08-28,248
2016-08-29,248
2016-08-31,242
2016-09-05,248
2016-09-07,246
2016-09-08,242
2016-09-18,255
2016-09-19,244
2016-09-20,248
2016-09-21,242
2016-09-22,240
2016-09-25,246
2016-09-28,236
2016-09-29,242
2016-10-03,236
2016-10-04,236
2016-10-06,232
2016-10-09,230
2016-10-10,220
2016-10-11,220
2016-10-12,230
2016-10-13,220
2016-10-16,218
2016-10-17,210
2016-10-18,204
2016-10-19,204
2016-10-20,214
2016-10-24,224
2016-10-25,230
2016-10-27,236
2016-10-30,236
2016-11-09,234
2016-11-10,224
2016-11-14,224
2016-11-15,234
2016-11-16,224
2016-11-17,224
2016-11-20,214
2016-11-27,214
2016-11-28,218
2016-12-04,216
2016-12-05,214
2016-12-07,220
2016-12-11,228
2016-12-12,236
2016-12-13,236
2016-12-14,234
2016-12-15,236
2016-12-18,236
2016-12-19,232
2016-12-20,232
2016-12-21,232
2016-12-22,234
2016-12-26,236
2016-12-27,226
2016-12-28,224
2016-12-29,214
2017-01-04,214
2017-01-05,214
2017-01-08,214
2017-01-09,204
2017-01-10,208
2017-01-11,218
2017-01-15,224
2017-01-16,218
2017-01-17,214
2017-01-19,224
2017-01-22,234
2017-01-23,242
2017-01-24,244
2017-01-29,244
2017-01-31,234
2017-02-02,240
2017-02-05,230
2017-02-07,220
2017-02-08,224
2017-02-09,234
2017-02-12,244
2017-02-13,234
2017-02-14,234
2017-02-15,224
2017-02-16,214
2017-02-19,216
2017-02-20,224
2017-02-21,214
2017-02-22,224
2017-02-23,226
2017-02-27,222
2017-02-28,232
2017-03-01,236
2017-03-02,246
2017-03-05,244
2017-03-06,234
2017-03-07,244
2017-03-08,234
2017-03-09,234
2017-03-12,240
2017-03-13,230
2017-03-14,220
2017-03-15,228
2017-03-19,224
2017-03-20,222
2017-03-22,218
2017-03-23,216
2017-03-26,216
2017-03-27,210
2017-03-28,216
2017-03-29,214
2017-04-03,204
2017-04-04,214
2017-04-06,210
2017-04-10,214
2017-04-11,216
2017-04-12,216
2017-04-13,216
2017-04-17,206
2017-04-18,214
2017-04-19,206
2017-04-20,208
2017-04-23,210
2017-04-24,204
2017-04-26,204
2017-04-30,210
2017-05-01,204
2017-05-02,208
2017-05-03,208
2017-05-04,208
2017-05-07,216
2017-05-08,226
2017-05-09,234
2017-05-10,232
2017-05-11,224
2017-05-14,216
2017-05-15,226
2017-05-16,230
2017-05-17,220
2017-05-18,226
2017-05-23,226
2017-05-24,226
2017-05-31,232
2017-06-05,225
2017-06-11,225
2017-06-14,220
2017-06-15,220
2017-06-18,220
2017-06-19,220
2017-06-20,226
2017-06-22,220
2017-07-02,234
2017-07-03,221
2017-07-05,227
2017-07-06,220
2017-07-09,220
2017-07-12,219
2017-07-16,219
2017-07-17,220
2017-07-19,219
2017-07-23,219
2017-07-24,219
2017-07-25,220
2017-07-26,234
2017-07-27,222
2017-07-30,224
2017-07-31,223
2017-08-01,224
2017-08-02,223
2017-08-03,228
2017-08-06,227
2017-08-08,230
2017-08-09,229
2017-08-10,238
2017-08-13,238
2017-08-14,240
2017-08-15,240
2017-08-16,250
2017-08-20,268
2017-08-21,284
2017-08-22,290
2017-08-23,295
2017-08-24,295
2017-08-27,298
2017-08-28,300
2017-09-06,296
2017-09-07,271
2017-09-10,270
2017-09-11,283
2017-09-12,282
2017-09-14,280
2017-09-17,281
2017-09-18,281
2017-09-19,281
2017-09-20,270
2017-09-24,275
2017-09-25,279
2017-09-26,270
2017-09-27,279
2017-09-28,280
2017-10-02,270
2017-10-03,265
2017-10-05,265
2017-10-08,266
2017-10-09,265
2017-10-10,265
2017-10-11,265
2017-10-12,260
2017-10-17,260
2017-10-19,255
2017-10-23,255
2017-10-24,255
2017-10-25,255
2017-10-30,254
2017-10-31,254
2017-11-01,255
2017-11-05,251
2017-11-06,251
2017-11-07,250
2017-11-08,248
2017-11-09,247
2017-11-14,246
2017-11-15,246
2017-11-19,239
2017-11-20,237
2017-11-21,236
2017-11-22,235
2017-11-26,235
2017-12-03,244
2017-12-06,245
2017-12-17,230
2017-12-19,229
2017-12-21,229
2017-12-28,229
2018-01-02,245
2018-01-09,245
2018-01-10,242
2018-01-11,227
2018-01-14,227
2018-01-15,226
2018-01-17,225
2018-01-23,226
2018-01-24,226
2018-01-25,227
2018-01-29,226
2018-02-01,226
2018-02-05,230
2018-02-18,224
2018-02-21,220
2018-02-28,224
2018-03-06,224
2018-03-12,200
2018-03-15,199
2018-03-20,199
2018-03-28,210
2018-03-29,223
2018-04-08,210
2018-04-10,200
2018-04-12,200
2018-04-18,220
2018-04-24,199
2018-04-26,199
2018-05-09,198
2018-05-10,191
2018-05-13,190
2018-05-14,190
2018-05-15,190
2018-05-16,190
2018-05-24,186
2018-05-27,185
2018-05-28,186
2018-06-05,186
2018-06-12,186
2018-06-20,200
2018-07-01,186
2018-07-03,186
2018-07-09,186
2018-07-11,196
2018-07-16,196
2018-07-19,236
2018-07-22,234
2018-07-23,211
2018-07-24,190
2018-07-25,187
2018-08-06,205
2018-08-07,220
2018-08-08,220
2018-08-13,198
2018-08-14,202
2018-08-16,198
2018-08-26,198
2018-08-29,183
2018-08-30,201
2018-09-02,208
2018-09-03,220
2018-09-10,220
2018-09-19,213
2018-09-24,200
2018-09-25,200
2018-09-26,200
2018-09-27,200
2018-09-30,200
2018-10-01,202
2018-10-02,200
2018-10-03,200
2018-10-04,200
2018-10-07,201
2018-10-09,200
2018-10-18,200
2018-10-21,201
2018-10-23,201
2018-10-25,199
2018-10-28,200
2018-10-29,200
2018-11-01,185
2018-11-04,185
2018-11-25,202
2018-12-10,190
2018-12-18,191
2018-12-23,191
2018-12-24,190
2018-12-25,190
2018-12-26,188
2018-12-27,188
2019-01-02,188
2019-01-03,187
2019-01-06,170
2019-01-07,189
2019-01-09,190
2019-01-10,191
2019-01-13,182
2019-01-15,182
2019-01-16,184
2019-01-17,184
2019-01-20,184
2019-01-22,183
2019-01-23,184
2019-01-27,184
2019-01-28,184
2019-01-29,185
2019-01-30,187
2019-01-31,190
2019-02-04,191
2019-02-12,183
2019-02-13,183
2019-02-14,183
2019-02-17,182
2019-02-18,180
2019-02-19,183
2019-02-27,183
2019-02-28,183
2019-03-06,179
2019-03-10,170
2019-03-11,168
2019-03-13,167
2019-03-14,168
2019-03-17,165
2019-03-18,175
2019-03-20,166
2019-03-21,166
2019-03-24,168
2019-03-25,166
2019-03-26,167
2019-03-28,167
2019-03-31,192
2019-04-08,192
2019-04-09,198
2019-04-10,198
2019-04-15,200
2019-04-17,200
2019-04-18,198
2019-04-21,187
2019-04-22,200
2019-04-24,198
2019-04-25,180
2019-04-28,196
2019-04-29,180
2019-04-30,200
2019-05-01,198
2019-05-02,198
2019-05-05,198
2019-05-06,200
2019-05-07,200
2019-05-08,181
2019-05-09,199
2019-05-12,180
2019-05-13,198
2019-05-14,198
2019-05-15,197
2019-05-16,197
2019-05-19,197
2019-05-20,193
2019-05-21,193
2019-05-22,193
2019-05-23,195
2019-05-26,180
2019-05-27,196
2019-05-28,200
2019-05-29,191
2019-05-30,200
2019-06-02,201
2019-06-03,201
2019-06-09,201
2019-06-10,201
2019-06-11,199
2019-06-12,191
2019-06-13,190
2019-06-16,190
2019-06-17,190
2019-06-18,190
2019-06-19,190
2019-06-20,190
2019-06-23,190
2019-06-24,200
2019-06-25,200
2019-06-26,200
2019-06-27,200
2019-06-30,196
2019-07-01,196
2019-07-02,196
2019-07-03,200
2019-07-04,200
2019-07-07,195
2019-07-08,189
2019-07-09,182
2019-07-10,182
2019-07-11,182
2019-07-14,183
2019-07-15,195
2019-07-16,195
2019-07-17,199
2019-07-18,199
2019-07-21,195
2019-07-22,185
2019-07-23,190
2019-07-24,190
2019-07-25,195
2019-07-28,195
2019-07-29,195
2019-07-30,195
2019-07-31,192
2019-08-01,197
2019-08-04,199
2019-08-05,199
2019-08-06,199
2019-08-07,199
2019-08-08,199
2019-08-14,199
2019-08-15,185
2019-08-18,185
2019-08-19,190
2019-08-20,185
2019-08-21,185
2019-08-22,190
2019-08-25,180
2019-08-26,185
2019-08-27,184
2019-08-28,190
2019-08-29,186
2019-09-01,186
2019-09-02,182
2019-09-03,185
